Share Symbol,Name,Number of transaction,Max Price,Min Price,Closing Price,Difference,Traded Shares,Traded Amount,Previous Closing,Percent Difference,Date
SONA,Sonapur Minerals And Oil Limited,905,Rs. 459.9,Rs. 445.0,Rs. 445.3,-4.7,67026,30143046.8,450.0,-1.04,"02 June, 2024"
SONA,Sonapur Minerals And Oil Limited,999,Rs. 449.9,Rs. 441.1,Rs. 445.0,-0.3,90037,40126573.3,445.3,-0.07,"03 June, 2024"
SONA,Sonapur Minerals And Oil Limited,819,Rs. 449.5,Rs. 440.0,Rs. 445.9,0.9,61824,27587756.8,445.0,0.2,"04 June, 2024"
SONA,Sonapur Minerals And Oil Limited,765,Rs. 448.0,Rs. 440.0,Rs. 440.2,-5.7,86225,38125599.1,445.9,-1.28,"05 June, 2024"
SONA,Sonapur Minerals And Oil Limited,871,Rs. 446.0,Rs. 437.0,Rs. 441.0,0.8,92637,40901881.2,440.2,0.18,"06 June, 2024"
SONA,Sonapur Minerals And Oil Limited,943,Rs. 448.0,Rs. 440.0,Rs. 441.0,0.0,78208,34668001.6,441.0,0.0,"09 June, 2024"
SONA,Sonapur Minerals And Oil Limited,959,Rs. 449.6,Rs. 439.3,Rs. 442.7,1.7,81217,36106870.4,441.0,0.39,"10 June, 2024"
SONA,Sonapur Minerals And Oil Limited,1197,Rs. 454.4,Rs. 443.5,Rs. 451.0,8.3,99920,44889418.5,442.7,1.87,"11 June, 2024"
SONA,Sonapur Minerals And Oil Limited,2070,Rs. 472.0,Rs. 445.0,Rs. 465.2,14.2,301612,140314760.7,451.0,3.15,"12 June, 2024"
SONA,Sonapur Minerals And Oil Limited,1105,Rs. 474.5,Rs. 456.0,Rs. 456.0,-9.2,122736,56634206.4,465.2,-1.98,"13 June, 2024"
SONA,Sonapur Minerals And Oil Limited,964,Rs. 468.0,Rs. 450.1,Rs. 451.0,-5.0,95947,43863590.4,456.0,-1.1,"16 June, 2024"
SONA,Sonapur Minerals And Oil Limited,770,Rs. 460.0,Rs. 444.0,Rs. 445.0,-6.0,66259,29627563.3,451.0,-1.33,"18 June, 2024"
SONA,Sonapur Minerals And Oil Limited,640,Rs. 450.0,Rs. 442.0,Rs. 446.0,1.0,51601,22990716.2,445.0,0.22,"19 June, 2024"
SONA,Sonapur Minerals And Oil Limited,659,Rs. 454.0,Rs. 442.1,Rs. 443.8,-2.2,57734,25635698.0,446.0,-0.49,"20 June, 2024"
SONA,Sonapur Minerals And Oil Limited,932,Rs. 450.0,Rs. 438.0,Rs. 439.0,-4.8,92490,40842412.8,443.8,-1.08,"23 June, 2024"
SONA,Sonapur Minerals And Oil Limited,762,Rs. 446.4,Rs. 434.1,Rs. 437.3,-1.7,56748,24960553.7,439.0,-0.39,"24 June, 2024"
SONA,Sonapur Minerals And Oil Limited,732,Rs. 448.0,Rs. 435.0,Rs. 438.2,0.9,57747,25496016.5,437.3,0.21,"25 June, 2024"
