Share Symbol,Name,Number of transaction,Max Price,Min Price,Closing Price,Difference,Traded Shares,Traded Amount,Previous Closing,Percent Difference,Date
NIFRA,Nepal Infrastructure Bank Limited,2150,Rs. 242.0,Rs. 228.5,Rs. 231.1,-4.9,517106,121829811.6,236.0,-2.08,"24 July, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1625,Rs. 235.0,Rs. 227.5,Rs. 230.5,-0.6,319554,73746359.1,231.1,-0.26,"25 July, 2024"
NIFRA,Nepal Infrastructure Bank Limited,2608,Rs. 253.0,Rs. 238.7,Rs. 248.7,3.7,530695,130473829.0,245.0,1.51,"30 July, 2024"
NIFRA,Nepal Infrastructure Bank Limited,4089,Rs. 270.1,Rs. 248.7,Rs. 261.0,12.3,1000880,262595195.0,248.7,4.95,"31 July, 2024"
NIFRA,Nepal Infrastructure Bank Limited,4955,Rs. 284.9,Rs. 261.0,Rs. 280.5,19.5,1494471,414235409.8,261.0,7.47,"01 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,4079,Rs. 290.0,Rs. 274.0,Rs. 286.4,5.9,994754,279924338.6,280.5,2.1,"05 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,4452,Rs. 287.0,Rs. 264.1,Rs. 266.8,-19.6,1118782,307062621.1,286.4,-6.84,"06 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,3775,Rs. 284.0,Rs. 261.5,Rs. 283.0,16.2,722857,199283574.2,266.8,6.07,"07 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,8552,Rs. 311.3,Rs. 280.0,Rs. 307.5,24.5,3037821,924693855.8,283.0,8.66,"08 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,7917,Rs. 338.0,Rs. 313.6,Rs. 337.9,30.4,2091470,682780736.4,307.5,9.89,"11 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,8366,Rs. 344.6,Rs. 325.4,Rs. 337.0,-0.9,2189875,729092487.9,337.9,-0.27,"12 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,5113,Rs. 343.7,Rs. 323.1,Rs. 329.0,-8.0,1036011,341201484.4,337.0,-2.37,"13 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,6019,Rs. 349.0,Rs. 317.0,Rs. 340.0,11.0,1439931,479672993.3,329.0,3.34,"14 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,6925,Rs. 366.6,Rs. 332.1,Rs. 348.9,8.9,1712186,603769569.1,340.0,2.62,"15 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,5598,Rs. 356.9,Rs. 329.1,Rs. 334.5,-14.4,1402195,480578134.3,348.9,-4.13,"18 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,4131,Rs. 340.0,Rs. 325.0,Rs. 326.5,-8.0,897876,296097889.8,334.5,-2.39,"21 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,4295,Rs. 337.0,Rs. 321.0,Rs. 325.0,-1.5,874363,286441644.8,326.5,-0.46,"22 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,4149,Rs. 331.5,Rs. 310.9,Rs. 312.3,-12.7,780489,247689411.0,325.0,-3.91,"25 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,5419,Rs. 317.0,Rs. 295.0,Rs. 295.0,-17.3,1109714,334661118.7,312.3,-5.54,"27 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,4080,Rs. 315.0,Rs. 295.0,Rs. 301.0,6.0,836499,255019571.0,295.0,2.03,"28 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,2940,Rs. 305.0,Rs. 291.0,Rs. 296.0,-5.0,599184,177926307.7,301.0,-1.66,"29 August, 2024"
NIFRA,Nepal Infrastructure Bank Limited,2247,Rs. 302.0,Rs. 288.0,Rs. 289.0,-7.0,398618,116957954.1,296.0,-2.36,"01 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,3351,Rs. 311.0,Rs. 285.0,Rs. 309.8,20.8,535600,160779348.5,289.0,7.2,"02 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,2438,Rs. 314.0,Rs. 304.0,Rs. 309.0,-0.8,591646,182548764.6,309.8,-0.26,"03 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,2315,Rs. 311.9,Rs. 293.2,Rs. 295.0,-14.0,501419,149723017.6,309.0,-4.53,"04 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1936,Rs. 297.0,Rs. 285.0,Rs. 289.0,-6.0,401350,116226620.5,295.0,-2.03,"05 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1778,Rs. 294.7,Rs. 284.2,Rs. 285.2,-3.8,540551,155355996.8,289.0,-1.31,"08 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1894,Rs. 289.0,Rs. 277.0,Rs. 278.0,-7.2,402560,112888894.6,285.2,-2.52,"09 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1661,Rs. 289.0,Rs. 271.0,Rs. 274.3,-3.7,298824,83096891.3,278.0,-1.33,"10 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1446,Rs. 281.0,Rs. 268.9,Rs. 272.4,-1.9,244186,67323055.7,274.3,-0.69,"11 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1654,Rs. 286.9,Rs. 271.4,Rs. 285.2,12.8,267838,74412975.0,272.4,4.7,"12 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,2263,Rs. 300.0,Rs. 284.0,Rs. 284.2,-1.0,613954,178491170.8,285.2,-0.35,"15 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1318,Rs. 282.29,Rs. 274.0,Rs. 274.5,-9.7,214495,59395887.09,284.2,-3.41,"16 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1167,Rs. 279.9,Rs. 270.3,Rs. 272.1,-2.4,200143,54639534.7,274.5,-0.87,"18 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1198,Rs. 288.0,Rs. 271.0,Rs. 275.0,2.9,203244,55919493.2,272.1,1.07,"22 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1089,Rs. 280.5,Rs. 267.0,Rs. 267.4,-7.6,229035,61678579.0,275.0,-2.76,"23 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1251,Rs. 271.0,Rs. 261.1,Rs. 261.4,-6.0,348263,92245585.3,267.4,-2.24,"24 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1183,Rs. 269.9,Rs. 258.0,Rs. 266.0,4.6,198744,52392426.6,261.4,1.76,"25 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,825,Rs. 270.0,Rs. 259.8,Rs. 261.3,-4.7,139319,36761812.2,266.0,-1.77,"26 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,953,Rs. 263.0,Rs. 255.0,Rs. 258.0,-3.3,158902,41061970.7,261.3,-1.26,"29 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,867,Rs. 267.3,Rs. 255.1,Rs. 264.1,6.1,118335,31019529.6,258.0,2.36,"30 September, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1696,Rs. 283.9,Rs. 264.1,Rs. 282.2,18.1,345145,95833412.4,264.1,6.85,"01 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1219,Rs. 288.0,Rs. 275.2,Rs. 280.0,-2.2,227545,63653908.2,282.2,-0.78,"02 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1160,Rs. 287.0,Rs. 276.1,Rs. 286.0,6.0,213835,60552394.0,280.0,2.14,"06 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,857,Rs. 294.3,Rs. 286.0,Rs. 289.6,3.6,184068,53451352.66,286.0,1.26,"07 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,627,Rs. 293.0,Rs. 283.9,Rs. 285.0,-4.6,243949,70182687.5,289.6,-1.59,"08 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,465,Rs. 290.5,Rs. 281.1,Rs. 286.3,1.3,124356,35393411.2,285.0,0.46,"09 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,520,Rs. 292.3,Rs. 283.6,Rs. 292.0,5.7,67888,19619337.2,286.3,1.99,"15 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,973,Rs. 297.0,Rs. 289.0,Rs. 289.0,-3.0,213573,62482979.1,292.0,-1.03,"16 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,2150,Rs. 308.0,Rs. 290.0,Rs. 298.1,9.1,490796,147207727.8,289.0,3.15,"17 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1337,Rs. 300.0,Rs. 288.0,Rs. 291.0,-7.1,306288,90120131.3,298.1,-2.38,"20 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1197,Rs. 291.0,Rs. 283.0,Rs. 284.0,-7.0,256580,73028722.3,291.0,-2.41,"21 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,826,Rs. 289.0,Rs. 281.0,Rs. 285.0,1.0,148448,42199096.5,284.0,0.35,"22 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,853,Rs. 289.9,Rs. 280.0,Rs. 280.0,-5.0,232076,65754973.1,285.0,-1.75,"23 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,766,Rs. 282.0,Rs. 275.4,Rs. 276.6,-3.4,144167,40055177.9,280.0,-1.21,"24 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,665,Rs. 278.5,Rs. 273.5,Rs. 276.0,-0.6,84244,23284382.1,276.6,-0.22,"27 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,616,Rs. 280.0,Rs. 276.0,Rs. 280.0,4.0,83818,23404291.0,276.0,1.45,"28 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,845,Rs. 287.6,Rs. 276.4,Rs. 286.0,6.0,168702,48002257.1,280.0,2.14,"29 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1329,Rs. 284.0,Rs. 275.0,Rs. 277.0,-9.0,377268,105029301.2,286.0,-3.15,"30 October, 2024"
NIFRA,Nepal Infrastructure Bank Limited,543,Rs. 281.0,Rs. 274.0,Rs. 274.4,-2.6,83740,23188691.2,277.0,-0.94,"05 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,565,Rs. 276.9,Rs. 273.0,Rs. 274.9,0.5,78195,21442897.6,274.4,0.18,"06 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1110,Rs. 284.5,Rs. 273.0,Rs. 284.5,9.6,245495,69152639.3,274.9,3.49,"10 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1281,Rs. 293.0,Rs. 282.0,Rs. 284.0,-0.5,349262,100664321.1,284.5,-0.18,"11 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1149,Rs. 296.0,Rs. 285.1,Rs. 286.9,2.9,243958,70822033.7,284.0,1.02,"12 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,724,Rs. 288.0,Rs. 280.2,Rs. 281.0,-5.9,132439,37469053.8,286.9,-2.06,"13 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,953,Rs. 285.0,Rs. 278.3,Rs. 279.0,-2.0,180132,50664693.5,281.0,-0.71,"14 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1084,Rs. 289.8,Rs. 278.4,Rs. 278.6,-0.4,193457,54565136.5,279.0,-0.14,"17 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,1093,Rs. 282.0,Rs. 272.8,Rs. 273.5,-5.1,243373,67081479.8,278.6,-1.83,"19 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,751,Rs. 274.8,Rs. 270.0,Rs. 272.0,-1.5,114894,31332579.2,273.5,-0.55,"20 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,971,Rs. 275.0,Rs. 267.9,Rs. 268.5,-3.5,169269,45551417.5,272.0,-1.29,"21 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,661,Rs. 273.3,Rs. 265.7,Rs. 269.0,1.0,94218,25295599.3,268.0,0.37,"25 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,779,Rs. 274.3,Rs. 268.3,Rs. 273.0,4.0,124011,33535277.0,269.0,1.49,"26 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,888,Rs. 278.5,Rs. 273.9,Rs. 277.0,4.0,161200,44620222.7,273.0,1.47,"27 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,818,Rs. 281.0,Rs. 272.5,Rs. 273.1,-3.9,180344,49652778.0,277.0,-1.41,"28 November, 2024"
NIFRA,Nepal Infrastructure Bank Limited,795,Rs. 273.1,Rs. 266.0,Rs. 267.0,-6.1,120949,32454917.2,273.1,-2.23,"01 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,869,Rs. 272.0,Rs. 266.0,Rs. 267.0,0.0,190234,51072601.5,267.0,0.0,"02 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,927,Rs. 272.0,Rs. 264.7,Rs. 266.2,-0.8,193114,51483277.2,267.0,-0.3,"03 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,807,Rs. 271.5,Rs. 263.1,Rs. 265.0,-1.2,127388,33998165.5,266.2,-0.45,"04 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,698,Rs. 267.5,Rs. 261.2,Rs. 262.5,-2.5,119216,31373309.2,265.0,-0.94,"05 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,805,Rs. 264.0,Rs. 256.9,Rs. 257.0,-5.5,120286,31090073.4,262.5,-2.1,"08 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,645,Rs. 260.0,Rs. 253.0,Rs. 254.5,-2.5,91501,23336689.9,257.0,-0.97,"09 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,559,Rs. 259.0,Rs. 254.0,Rs. 255.0,0.5,125879,32225771.8,254.5,0.2,"10 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,608,Rs. 260.0,Rs. 251.4,Rs. 260.0,5.0,132433,33997948.2,255.0,1.96,"11 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,564,Rs. 263.0,Rs. 254.8,Rs. 255.3,-4.7,77784,20029554.4,260.0,-1.81,"12 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,624,Rs. 255.0,Rs. 250.0,Rs. 253.1,-2.2,166189,41950573.5,255.3,-0.86,"16 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,554,Rs. 255.0,Rs. 250.4,Rs. 253.1,0.0,80846,20455937.3,253.1,0.0,"17 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,497,Rs. 255.0,Rs. 250.0,Rs. 252.2,-0.9,93301,23599938.3,253.1,-0.36,"18 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,687,Rs. 254.9,Rs. 247.3,Rs. 247.8,-4.4,144263,35885758.39,252.2,-1.74,"19 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,689,Rs. 249.0,Rs. 241.3,Rs. 244.0,-3.8,105141,25632302.2,247.8,-1.53,"22 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,520,Rs. 247.9,Rs. 243.1,Rs. 247.0,3.0,64001,15728934.3,244.0,1.23,"23 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,611,Rs. 252.9,Rs. 246.0,Rs. 250.0,3.0,78846,19754755.5,247.0,1.21,"24 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,605,Rs. 254.9,Rs. 247.0,Rs. 251.0,1.0,67546,16985684.3,250.0,0.4,"26 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,550,Rs. 252.0,Rs. 246.5,Rs. 246.8,-4.2,59942,14895301.4,251.0,-1.67,"29 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,745,Rs. 256.0,Rs. 240.1,Rs. 255.0,8.2,124722,30336758.0,246.8,3.32,"31 December, 2024"
NIFRA,Nepal Infrastructure Bank Limited,463,Rs. 254.7,Rs. 240.1,Rs. 249.9,-5.1,69150,17290560.6,255.0,-2.0,"01 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,445,Rs. 250.0,Rs. 246.1,Rs. 247.0,-2.9,37603,9292083.6,249.9,-1.16,"02 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,590,Rs. 250.2,Rs. 244.0,Rs. 247.1,0.1,56458,13947166.9,247.0,0.04,"05 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1129,Rs. 258.0,Rs. 247.5,Rs. 258.0,10.9,223520,56858950.6,247.1,4.41,"06 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,724,Rs. 263.1,Rs. 254.7,Rs. 256.0,-2.0,104922,27041894.2,258.0,-0.78,"07 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,580,Rs. 261.1,Rs. 252.7,Rs. 254.0,-2.0,68449,17451486.5,256.0,-0.78,"08 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,609,Rs. 255.0,Rs. 251.2,Rs. 254.9,0.9,100030,25360627.8,254.0,0.35,"09 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,432,Rs. 259.9,Rs. 249.3,Rs. 249.6,-5.3,45977,11513190.2,254.9,-2.08,"12 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,564,Rs. 251.0,Rs. 245.2,Rs. 245.4,-4.2,85331,21123177.95,249.6,-1.68,"13 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,545,Rs. 250.0,Rs. 244.0,Rs. 244.5,-0.9,83611,20554481.1,245.4,-0.37,"15 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,622,Rs. 249.0,Rs. 242.0,Rs. 243.5,-1.0,104372,25540915.5,244.5,-0.41,"16 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,732,Rs. 266.0,Rs. 240.5,Rs. 249.0,5.5,98818,24306342.4,243.5,2.26,"19 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,776,Rs. 254.9,Rs. 246.6,Rs. 253.0,4.0,120755,30173612.4,249.0,1.61,"20 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,587,Rs. 253.8,Rs. 249.0,Rs. 251.0,-2.0,98411,24757347.0,253.0,-0.79,"21 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2112,Rs. 269.0,Rs. 253.0,Rs. 266.0,15.0,556902,146323716.51,251.0,5.98,"22 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1512,Rs. 272.0,Rs. 264.0,Rs. 265.0,-1.0,335975,90031811.96,266.0,-0.38,"23 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,927,Rs. 270.3,Rs. 260.0,Rs. 261.0,-4.0,171714,45034831.38,265.0,-1.51,"26 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,823,Rs. 262.3,Rs. 255.8,Rs. 255.8,-5.2,126995,32841129.9,261.0,-1.99,"27 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,958,Rs. 262.0,Rs. 254.6,Rs. 261.0,5.2,170145,43971018.9,255.8,2.03,"28 January, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2134,Rs. 279.0,Rs. 263.1,Rs. 275.0,14.0,542953,147661519.2,261.0,5.36,"02 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1363,Rs. 283.0,Rs. 273.0,Rs. 274.5,-0.5,359787,99838951.9,275.0,-0.18,"03 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,967,Rs. 278.0,Rs. 270.0,Rs. 272.5,-2.0,197865,54061938.0,274.5,-0.73,"04 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1067,Rs. 280.0,Rs. 268.1,Rs. 270.0,-2.5,243156,66185407.8,272.5,-0.92,"05 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,799,Rs. 274.0,Rs. 265.0,Rs. 269.0,-1.0,136835,36789805.5,270.0,-0.37,"06 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1058,Rs. 279.9,Rs. 264.9,Rs. 267.5,-1.5,254547,69217710.2,269.0,-0.56,"09 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,715,Rs. 270.5,Rs. 263.0,Rs. 264.8,-2.7,157334,41782586.8,267.5,-1.01,"10 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,645,Rs. 269.8,Rs. 262.5,Rs. 265.0,0.2,105046,27911553.9,264.8,0.08,"11 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,764,Rs. 270.5,Rs. 260.0,Rs. 266.6,1.6,112954,30211183.8,265.0,0.6,"12 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1798,Rs. 279.9,Rs. 267.0,Rs. 274.0,7.4,565821,156055630.0,266.6,2.78,"13 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1930,Rs. 285.0,Rs. 268.6,Rs. 282.0,8.0,407666,114617433.7,274.0,2.92,"16 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1578,Rs. 290.0,Rs. 278.3,Rs. 279.0,-3.0,369689,104706580.3,282.0,-1.06,"17 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1017,Rs. 283.1,Rs. 275.7,Rs. 277.5,-1.5,225951,63025510.1,279.0,-0.54,"18 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1016,Rs. 280.0,Rs. 273.1,Rs. 273.4,-4.1,217805,60123662.6,277.5,-1.48,"20 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1870,Rs. 289.6,Rs. 263.0,Rs. 280.8,7.4,501880,140401266.5,273.4,2.71,"23 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,3007,Rs. 297.0,Rs. 284.1,Rs. 291.0,10.2,869030,252880751.5,280.8,3.63,"24 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2622,Rs. 302.0,Rs. 288.6,Rs. 297.0,6.0,611071,181528826.0,291.0,2.06,"25 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2144,Rs. 308.0,Rs. 294.0,Rs. 296.0,-1.0,521123,156274006.0,297.0,-0.34,"27 February, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1917,Rs. 308.0,Rs. 290.0,Rs. 299.5,3.5,444974,132380474.3,296.0,1.18,"02 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2264,Rs. 308.0,Rs. 293.6,Rs. 294.9,-4.6,526070,156999247.1,299.5,-1.54,"03 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1680,Rs. 306.7,Rs. 292.0,Rs. 293.3,-1.6,491979,145639141.9,294.9,-0.54,"04 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1425,Rs. 297.0,Rs. 286.0,Rs. 286.9,-6.4,352312,102019818.0,293.3,-2.18,"05 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1296,Rs. 293.0,Rs. 286.0,Rs. 287.6,0.7,249085,71919718.0,286.9,0.24,"06 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1240,Rs. 291.0,Rs. 280.1,Rs. 281.9,-5.7,300598,85482748.7,287.6,-1.98,"09 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1123,Rs. 287.0,Rs. 276.0,Rs. 277.0,-4.9,315976,88582246.4,281.9,-1.74,"10 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,901,Rs. 279.9,Rs. 270.8,Rs. 270.9,-6.1,163519,44892843.0,277.0,-2.2,"11 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,955,Rs. 280.0,Rs. 270.0,Rs. 275.0,4.1,176931,48448599.7,270.9,1.51,"12 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,924,Rs. 280.5,Rs. 271.0,Rs. 272.7,-2.3,206328,56266224.5,275.0,-0.84,"16 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,786,Rs. 278.1,Rs. 270.0,Rs. 273.2,0.5,136164,37259540.8,272.7,0.18,"17 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,916,Rs. 279.4,Rs. 270.0,Rs. 271.4,-1.8,170861,46548028.8,273.2,-0.66,"18 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,763,Rs. 276.8,Rs. 267.1,Rs. 268.0,-3.4,142346,38428797.9,271.4,-1.25,"19 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,782,Rs. 273.3,Rs. 266.1,Rs. 267.09,-0.91,126868,34050674.2,268.0,-0.34,"20 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,779,Rs. 272.4,Rs. 260.3,Rs. 261.15,-5.94,119911,31546441.4,267.09,-2.22,"23 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,748,Rs. 272.0,Rs. 256.3,Rs. 264.89,3.74,106352,28128721.3,261.15,1.43,"24 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,673,Rs. 270.1,Rs. 257.0,Rs. 258.38,-6.51,109785,28421666.5,264.89,-2.46,"25 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,683,Rs. 265.0,Rs. 253.3,Rs. 263.1,4.72,152611,39880871.3,258.38,1.83,"26 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,859,Rs. 270.0,Rs. 260.0,Rs. 269.43,6.33,248803,66329700.2,263.1,2.41,"27 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1612,Rs. 282.0,Rs. 266.0,Rs. 277.73,8.3,427643,119050765.26,269.43,3.08,"30 March, 2025"
NIFRA,Nepal Infrastructure Bank Limited,823,Rs. 278.0,Rs. 268.2,Rs. 273.18,-4.55,207504,56536404.9,277.73,-1.64,"01 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,601,Rs. 278.6,Rs. 270.0,Rs. 273.4,0.22,98571,27015822.5,273.18,0.08,"02 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1297,Rs. 286.0,Rs. 271.0,Rs. 277.1,3.7,375329,104289421.0,273.4,1.35,"03 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,696,Rs. 280.0,Rs. 271.1,Rs. 271.94,-5.16,116160,31702473.2,277.1,-1.86,"07 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1003,Rs. 271.0,Rs. 262.2,Rs. 269.29,-2.65,248476,65962593.7,271.94,-0.97,"08 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,740,Rs. 280.0,Rs. 265.1,Rs. 270.78,1.49,127415,34793938.0,269.29,0.55,"09 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,557,Rs. 274.9,Rs. 270.0,Rs. 270.4,-0.38,83636,22696749.1,270.78,-0.14,"10 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1333,Rs. 280.9,Rs. 265.1,Rs. 276.51,6.11,421426,116010085.3,270.4,2.26,"13 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2092,Rs. 293.0,Rs. 276.0,Rs. 287.15,10.64,564478,162619170.2,276.51,3.85,"15 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,947,Rs. 292.9,Rs. 284.3,Rs. 287.14,-0.01,246063,71134446.1,287.15,0.0,"16 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,3805,Rs. 307.0,Rs. 284.0,Rs. 303.35,16.21,1231676,369705727.6,287.14,5.65,"17 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,3634,Rs. 318.0,Rs. 301.9,Rs. 305.86,2.51,1245817,386221866.8,303.35,0.83,"20 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2455,Rs. 313.9,Rs. 301.0,Rs. 303.73,-2.13,856181,262716376.1,305.86,-0.7,"21 April, 2025"
